time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	volt_ch17	volt_ch18	volt_ch19	volt_ch20	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top
871.753	0.203628	0.549810	-0.624713	-1.368970	0.275557	-1.406085	1.707913	0.273258	3.129438	3.063092	3.773858	3.319611	0.021340	0.006560	0.000320	0.000320	0.000122	-0.000912	0.006671	0.012660	-0.000440	0.000458	-0.001175	-0.000123
872.752	0.203628	0.550138	-0.624384	-1.369627	0.275886	-1.406413	1.706600	0.271945	3.129438	3.063092	3.773858	3.319283	0.021997	0.006889	0.000648	-0.000009	0.000121	-0.000912	0.006664	0.012665	-0.000444	0.000462	-0.001177	-0.000124
873.752	0.203299	0.550467	-0.624056	-1.369627	0.275886	-1.406085	1.707256	0.272930	3.129767	3.062435	3.773530	3.319283	0.021340	0.006560	0.000648	-0.000009	0.000120	-0.000916	0.006654	0.012667	-0.000447	0.000467	-0.001184	-0.000125
874.753	0.203628	0.550138	-0.624384	-1.368970	0.275886	-1.407070	1.707256	0.272273	3.129438	3.063092	3.773530	3.319283	0.021340	0.006560	-0.000009	-0.000009	0.000118	-0.000917	0.006649	0.012674	-0.000450	0.000472	-0.001187	-0.000126
875.752	0.203628	0.549810	-0.624384	-1.369627	0.274901	-1.407070	1.706600	0.271288	3.129438	3.062435	3.773201	3.319283	0.021669	0.006560	0.000320	-0.000009	0.000120	-0.000917	0.006646	0.012679	-0.000454	0.000469	-0.001186	-0.000127
876.752	0.203299	0.550138	-0.625041	-1.369299	0.275886	-1.406413	1.706271	0.271945	3.130095	3.063092	3.773530	3.318954	0.021340	0.006560	0.000648	-0.000009	0.000119	-0.000918	0.006641	0.012686	-0.000458	0.000475	-0.001188	-0.000128
877.751	0.203299	0.550138	-0.624713	-1.369299	0.275229	-1.406742	1.707256	0.272601	3.129767	3.062763	3.773530	3.318954	0.021340	0.006889	0.000648	-0.000337	0.000116	-0.000920	0.006633	0.012689	-0.000461	0.000480	-0.001195	-0.000130
878.759	0.203628	0.550138	-0.624384	-1.369627	0.275229	-1.407070	1.706271	0.271945	3.129110	3.063092	3.773530	3.319283	0.021669	0.006560	0.000648	-0.000009	0.000116	-0.000923	0.006627	0.012692	-0.000463	0.000482	-0.001196	-0.000129
879.759	0.203299	0.550138	-0.624384	-1.369627	0.275557	-1.406413	1.707256	0.273258	3.129767	3.062763	3.773530	3.318954	0.021669	0.006560	0.000320	0.000648	0.000116	-0.000923	0.006624	0.012698	-0.000468	0.000485	-0.001197	-0.000133
880.759	0.203299	0.549810	-0.625041	-1.369299	0.275229	-1.406085	1.707256	0.272601	3.129767	3.063420	3.773858	3.318954	0.021340	0.006889	0.000648	-0.000009	0.000115	-0.000925	0.006620	0.012701	-0.000471	0.000486	-0.001197	-0.000133
881.759	0.203628	0.549810	-0.624384	-1.369299	0.275886	-1.406085	1.707913	0.272930	3.129767	3.062763	3.773201	3.319283	0.021340	0.006560	0.000648	-0.000337	0.000114	-0.000927	0.006614	0.012703	-0.000472	0.000489	-0.001203	-0.000136
882.760	0.203628	0.550138	-0.624713	-1.369299	0.275557	-1.406085	1.707913	0.272930	3.129438	3.063092	3.773858	3.319283	0.021669	0.006560	0.000320	-0.000009	0.000111	-0.000929	0.006609	0.012707	-0.000474	0.000493	-0.001205	-0.000134
883.760	0.203628	0.550467	-0.624384	-1.369627	0.275229	-1.406742	1.707585	0.272930	3.130095	3.064077	3.773201	3.318954	0.021340	0.006889	0.000648	-0.000009	0.000112	-0.000929	0.006607	0.012711	-0.000478	0.000492	-0.001204	-0.000135
884.759	0.203628	0.549810	-0.624384	-1.369299	0.276214	-1.405756	1.707913	0.272930	3.129767	3.063420	3.773530	3.319283	0.021669	0.007217	-0.000009	-0.000009	0.000112	-0.000929	0.006605	0.012714	-0.000479	0.000494	-0.001205	-0.000135
885.759	0.203628	0.550138	-0.624384	-1.369956	0.276214	-1.405756	1.707256	0.272930	3.129438	3.063092	3.773858	3.318954	0.021340	0.006560	0.000320	0.000320	0.000109	-0.000930	0.006599	0.012715	-0.000482	0.000498	-0.001208	-0.000135
886.758	0.203628	0.550138	-0.624713	-1.369299	0.275886	-1.405756	1.707913	0.273258	3.130095	3.063092	3.773858	3.318954	0.021669	0.006560	0.000320	0.000320	0.000109	-0.000932	0.006599	0.012719	-0.000483	0.000499	-0.001211	-0.000137
887.759	0.203299	0.550467	-0.624713	-1.369627	0.275557	-1.406085	1.707913	0.272601	3.130095	3.063092	3.773201	3.318954	0.021669	0.006889	0.000320	-0.000009	0.000109	-0.000932	0.006595	0.012720	-0.000485	0.000497	-0.001209	-0.000137
888.759	0.203299	0.550138	-0.624384	-1.369627	0.275557	-1.406085	1.707585	0.273587	3.129767	3.063092	3.773858	3.318954	0.021340	0.006889	0.000977	-0.000009	0.000109	-0.000932	0.006595	0.012721	-0.000486	0.000499	-0.001210	-0.000137
889.758	0.203628	0.549810	-0.624384	-1.369627	0.275886	-1.406085	1.707913	0.273915	3.129438	3.063420	3.773858	3.319611	0.021340	0.006560	0.000320	-0.000009	0.000108	-0.000933	0.006592	0.012723	-0.000486	0.000502	-0.001211	-0.000138
890.759	0.203299	0.550138	-0.624713	-1.368970	0.275886	-1.406085	1.707585	0.272930	3.129767	3.062763	3.773530	3.319283	0.021340	0.006889	0.000648	0.000320	0.000107	-0.000935	0.006588	0.012723	-0.000485	0.000502	-0.001215	-0.000139
891.760	0.203628	0.550138	-0.624713	-1.369299	0.276214	-1.405756	1.707913	0.273258	3.129438	3.063420	3.773858	3.318954	0.021340	0.006560	0.000320	-0.000009	0.000110	-0.000933	0.006590	0.012725	-0.000488	0.000502	-0.001213	-0.000137
892.759	0.203628	0.549810	-0.624384	-1.369627	0.275886	-1.405756	1.707585	0.273258	3.129110	3.063092	3.772873	3.318626	0.021997	0.006560	0.000648	0.000320	0.000110	-0.000934	0.006589	0.012726	-0.000488	0.000500	-0.001212	-0.000138
893.758	0.203299	0.550467	-0.624713	-1.369627	0.275229	-1.407070	1.706600	0.272601	3.129767	3.063092	3.773530	3.319283	0.021669	0.006232	0.000648	-0.000009	0.000106	-0.000934	0.006588	0.012727	-0.000489	0.000503	-0.001214	-0.000139
894.759	0.203628	0.549810	-0.624713	-1.368970	0.274901	-1.407727	1.706271	0.271616	3.129438	3.063092	3.773530	3.318954	0.021669	0.006560	0.000320	0.000648	0.000106	-0.000936	0.006587	0.012726	-0.000487	0.000505	-0.001216	-0.000138
895.759	0.203628	0.550138	-0.624384	-1.369627	0.275886	-1.406413	1.707585	0.273258	3.130095	3.063092	3.773530	3.318626	0.021669	0.006889	0.000320	-0.000009	0.000108	-0.000934	0.006587	0.012725	-0.000488	0.000504	-0.001214	-0.000137
896.759	0.203299	0.550138	-0.624713	-1.369299	0.275229	-1.406085	1.707913	0.272930	3.130095	3.063092	3.773858	3.319939	0.021340	0.006889	0.000977	0.000320	0.000108	-0.000935	0.006590	0.012729	-0.000490	0.000503	-0.001211	-0.000138
897.758	0.203299	0.549810	-0.624384	-1.368970	0.275229	-1.406413	1.707585	0.272601	3.130095	3.063749	3.773858	3.318954	0.021669	0.006560	0.000977	-0.000009	0.000109	-0.000936	0.006587	0.012726	-0.000488	0.000503	-0.001214	-0.000137
898.759	0.203956	0.550138	-0.624713	-1.369956	0.275886	-1.405428	1.708570	0.274572	3.130095	3.063749	3.773858	3.318954	0.021669	0.006560	0.000648	0.000320	0.000105	-0.000936	0.006587	0.012727	-0.000488	0.000506	-0.001216	-0.000137
899.758	0.203299	0.550138	-0.623727	-1.369299	0.276214	-1.406085	1.708242	0.273587	3.129767	3.063092	3.773530	3.318954	0.021340	0.006889	0.000648	0.000648	0.000107	-0.000935	0.006589	0.012726	-0.000488	0.000503	-0.001213	-0.000137
900.758	0.203628	0.549482	-0.624713	-1.369299	0.275886	-1.405428	1.708570	0.273915	3.129438	3.063092	3.773858	3.319283	0.021340	0.006560	0.000977	-0.000009	0.000108	-0.000934	0.006590	0.012724	-0.000489	0.000501	-0.001211	-0.000139
901.799	0.203956	0.550138	-0.624713	-1.369299	0.276214	-1.405756	1.708570	0.273915	3.130095	3.063092	3.773858	3.319283	0.021669	0.006560	0.000320	-0.000337	0.000109	-0.000933	0.006593	0.012722	-0.000487	0.000501	-0.001210	-0.000137
903.102	0.204942	0.552766	-0.622085	-1.360431	0.291323	-1.385393	1.728277	0.302162	3.128125	3.060136	3.771231	3.309757	0.020355	0.005903	0.000320	-0.000009	0.000112	-0.000930	0.006617	0.012702	-0.000470	0.000490	-0.001203	-0.000135
904.102	0.204942	0.553094	-0.622085	-1.359774	0.284097	-1.399844	1.707256	0.277200	3.127468	3.060136	3.771559	3.310086	0.020355	0.005903	0.000648	-0.000337	0.000113	-0.000926	0.006622	0.012698	-0.000467	0.000487	-0.001201	-0.000133
905.098	0.205270	0.552438	-0.622085	-1.360102	0.283440	-1.399844	1.706600	0.277528	3.128125	3.060464	3.771559	3.309757	0.020683	0.005903	0.000648	-0.000337	0.000116	-0.000924	0.006627	0.012695	-0.000466	0.000480	-0.001196	-0.000133
906.101	0.205598	0.552766	-0.622413	-1.360102	0.283112	-1.400173	1.706928	0.277200	3.128125	3.059807	3.770902	3.309429	0.020355	0.005903	0.000320	-0.000009	0.000115	-0.000925	0.006631	0.012691	-0.000463	0.000479	-0.001195	-0.000133
907.101	0.205598	0.552766	-0.622085	-1.360102	0.282783	-1.400173	1.705943	0.275886	3.128125	3.060792	3.771231	3.310086	0.020683	0.005903	0.000648	-0.000337	0.000117	-0.000923	0.006635	0.012686	-0.000458	0.000479	-0.001195	-0.000130
908.106	0.205270	0.553094	-0.621757	-1.359774	0.284097	-1.398859	1.707585	0.277857	3.128125	3.060792	3.771559	3.309757	0.020355	0.005575	-0.000009	-0.000009	0.000114	-0.000922	0.006640	0.012680	-0.000456	0.000477	-0.001193	-0.000131
909.104	0.204942	0.553751	-0.622085	-1.360102	0.283112	-1.399516	1.707913	0.277528	3.128125	3.060136	3.770902	3.310086	0.020683	0.005903	0.000320	0.000320	0.000118	-0.000921	0.006649	0.012678	-0.000455	0.000469	-0.001186	-0.000129
910.101	0.205270	0.552766	-0.622085	-1.360102	0.283440	-1.398859	1.708570	0.278514	3.127796	3.060464	3.771559	3.310086	0.020683	0.005903	0.000977	-0.000009	0.000119	-0.000919	0.006652	0.012674	-0.000451	0.000467	-0.001184	-0.000129
911.108	0.204942	0.553751	-0.622085	-1.360431	0.283440	-1.399516	1.707913	0.278514	3.128453	3.060464	3.770902	3.310086	0.021012	0.005903	0.000320	0.000320	0.000118	-0.000919	0.006657	0.012668	-0.000444	0.000468	-0.001185	-0.000126
912.108	0.205270	0.553423	-0.622085	-1.360102	0.283769	-1.399516	1.707913	0.277528	3.127796	3.060136	3.771231	3.309429	0.020355	0.005903	0.000648	-0.000009	0.000120	-0.000917	0.006662	0.012664	-0.000441	0.000464	-0.001181	-0.000127
913.101	0.205270	0.552766	-0.622085	-1.360102	0.283440	-1.399516	1.707256	0.277528	3.128125	3.060464	3.771559	3.310086	0.020683	0.005903	0.000648	-0.000009	0.000121	-0.000915	0.006669	0.012660	-0.000440	0.000458	-0.001176	-0.000125
914.108	0.205270	0.553094	-0.622085	-1.359774	0.283769	-1.399187	1.707913	0.278185	3.128125	3.059807	3.771231	3.309757	0.020683	0.005903	0.000977	0.000320	0.000123	-0.000914	0.006674	0.012656	-0.000437	0.000455	-0.001171	-0.000124
915.107	0.205598	0.553094	-0.622085	-1.360102	0.284426	-1.398531	1.708899	0.279499	3.127468	3.060464	3.770902	3.310414	0.020683	0.005903	0.000648	-0.000009	0.000121	-0.000915	0.006677	0.012650	-0.000432	0.000455	-0.001173	-0.000125
916.102	0.205598	0.552438	-0.622085	-1.360431	0.283112	-1.399516	1.708242	0.277528	3.128125	3.060792	3.771231	3.309429	0.020355	0.005575	0.000320	-0.000009	0.000123	-0.000914	0.006683	0.012646	-0.000430	0.000452	-0.001170	-0.000123
917.104	0.205270	0.553423	-0.621757	-1.360431	0.282783	-1.399516	1.707256	0.277857	3.127796	3.060464	3.771559	3.310086	0.020355	0.005903	0.000320	-0.000009	0.000125	-0.000912	0.006687	0.012642	-0.000428	0.000446	-0.001165	-0.000123
918.100	0.204942	0.552438	-0.622085	-1.360102	0.283440	-1.399187	1.707256	0.277528	3.127468	3.060464	3.771559	3.310086	0.021012	0.005903	0.000648	-0.000009	0.000127	-0.000910	0.006693	0.012642	-0.000423	0.000444	-0.001161	-0.000119
919.106	0.204942	0.553094	-0.622413	-1.360102	0.283440	-1.399516	1.707585	0.277200	3.127796	3.060136	3.771559	3.309757	0.021012	0.005903	0.000648	-0.000337	0.000125	-0.000912	0.006695	0.012636	-0.000421	0.000443	-0.001161	-0.000120
920.105	0.205270	0.552766	-0.621428	-1.360431	0.284097	-1.399187	1.707913	0.278514	3.127468	3.060464	3.771559	3.309757	0.020683	0.005575	0.000320	0.000320	0.000126	-0.000912	0.006699	0.012632	-0.000418	0.000442	-0.001162	-0.000120
921.098	0.205270	0.553094	-0.622085	-1.360431	0.284097	-1.398531	1.709884	0.279170	3.128125	3.059807	3.771231	3.310086	0.020683	0.006232	0.000648	0.000320	0.000128	-0.000909	0.006703	0.012629	-0.000417	0.000439	-0.001157	-0.000120
922.108	0.205270	0.553094	-0.622085	-1.360102	0.283440	-1.400173	1.707256	0.276871	3.127468	3.060464	3.771559	3.310086	0.020355	0.005903	0.000648	-0.000009	0.000128	-0.000908	0.006707	0.012627	-0.000415	0.000435	-0.001154	-0.000119
923.107	0.205598	0.553094	-0.622085	-1.360759	0.284097	-1.399844	1.708570	0.277857	3.128125	3.060792	3.771231	3.310086	0.021012	0.006232	0.000648	-0.000009	0.000128	-0.000908	0.006710	0.012624	-0.000414	0.000434	-0.001153	-0.000119
924.103	0.205270	0.553423	-0.622085	-1.360102	0.283769	-1.399516	1.707913	0.277200	3.127468	3.060136	3.771231	3.309757	0.020027	0.005903	0.000977	-0.000009	0.000129	-0.000909	0.006711	0.012622	-0.000411	0.000435	-0.001153	-0.000118
925.101	0.205598	0.553094	-0.622085	-1.360102	0.283440	-1.399844	1.707585	0.276543	3.127468	3.060464	3.771559	3.309757	0.020027	0.005903	-0.000009	-0.000337	0.000131	-0.000906	0.006713	0.012622	-0.000412	0.000433	-0.001149	-0.000116
926.105	0.204942	0.553094	-0.622085	-1.360431	0.283440	-1.400173	1.706600	0.275229	3.128125	3.059479	3.771559	3.309757	0.020683	0.005903	0.000648	-0.000009	0.000131	-0.000905	0.006716	0.012620	-0.000410	0.000430	-0.001148	-0.000114
927.107	0.205270	0.553094	-0.621757	-1.360102	0.284097	-1.399187	1.708242	0.277857	3.128125	3.060464	3.771887	3.310414	0.020355	0.005903	0.000648	-0.000009	0.000130	-0.000906	0.006715	0.012619	-0.000408	0.000430	-0.001149	-0.000116
928.101	0.205270	0.552766	-0.622085	-1.360759	0.283769	-1.399844	1.708570	0.278514	3.128782	3.060464	3.771231	3.309429	0.020683	0.005903	0.000648	-0.000009	0.000129	-0.000907	0.006716	0.012619	-0.000407	0.000431	-0.001151	-0.000115
929.101	0.205270	0.552766	-0.622413	-1.360102	0.284097	-1.399844	1.708242	0.277528	3.128125	3.060792	3.771559	3.309757	0.021012	0.006232	0.000320	0.000320	0.000131	-0.000905	0.006716	0.012616	-0.000409	0.000429	-0.001148	-0.000116
930.100	0.204942	0.552766	-0.622085	-1.360759	0.284097	-1.398859	1.708570	0.278514	3.127796	3.060464	3.771559	3.309429	0.020355	0.006232	0.000648	0.000320	0.000132	-0.000905	0.006717	0.012619	-0.000408	0.000428	-0.001147	-0.000115
931.107	0.204942	0.553751	-0.622085	-1.360102	0.283440	-1.399516	1.708570	0.278185	3.128125	3.059807	3.771559	3.309757	0.020355	0.005903	0.000648	-0.000009	0.000131	-0.000905	0.006715	0.012618	-0.000409	0.000430	-0.001149	-0.000116
932.110	0.205270	0.553094	-0.621757	-1.360102	0.283440	-1.399516	1.708242	0.278514	3.127796	3.060464	3.771231	3.309757	0.020355	0.005903	0.000648	-0.000009	0.000129	-0.000906	0.006714	0.012618	-0.000409	0.000432	-0.001151	-0.000116
933.107	0.204942	0.553094	-0.622085	-1.360431	0.283769	-1.398859	1.708570	0.278514	3.127796	3.060464	3.771231	3.310086	0.020683	0.005575	0.000648	-0.000337	0.000130	-0.000906	0.006717	0.012619	-0.000409	0.000431	-0.001147	-0.000114
934.103	0.204942	0.552766	-0.622413	-1.360102	0.283769	-1.399187	1.708570	0.278842	3.128125	3.060792	3.771231	3.310086	0.020683	0.005903	0.000320	-0.000009	0.000131	-0.000905	0.006716	0.012620	-0.000411	0.000430	-0.001148	-0.000118
935.105	0.204942	0.553094	-0.622085	-1.360102	0.283769	-1.398859	1.708570	0.278185	3.127796	3.060136	3.771231	3.310086	0.020355	0.005575	0.000320	-0.000009	0.000128	-0.000907	0.006712	0.012620	-0.000413	0.000434	-0.001150	-0.000115
936.105	0.205270	0.552109	-0.622742	-1.360431	0.283769	-1.398859	1.708899	0.279170	3.128125	3.060136	3.770902	3.310086	0.020683	0.005903	0.000648	-0.000009	0.000127	-0.000907	0.006706	0.012624	-0.000412	0.000437	-0.001155	-0.000117
937.104	0.205270	0.553094	-0.622413	-1.360102	0.283769	-1.399516	1.707913	0.278185	3.128125	3.060136	3.771887	3.310086	0.020355	0.005903	0.000320	-0.000009	0.000127	-0.000908	0.006704	0.012627	-0.000417	0.000437	-0.001155	-0.000118
938.104	0.205270	0.553094	-0.622413	-1.360431	0.283769	-1.398859	1.708899	0.279170	3.127796	3.060464	3.771559	3.309429	0.020355	0.005903	0.000320	0.000320	0.000129	-0.000907	0.006703	0.012632	-0.000420	0.000438	-0.001156	-0.000118
939.105	0.205270	0.552766	-0.622085	-1.360431	0.284097	-1.398531	1.708899	0.278514	3.128125	3.060464	3.771559	3.309757	0.020355	0.005575	0.000320	0.000320	0.000126	-0.000910	0.006697	0.012636	-0.000421	0.000443	-0.001161	-0.000120
940.106	0.205598	0.553094	-0.622085	-1.360431	0.283769	-1.399187	1.709227	0.279170	3.128125	3.060464	3.771887	3.309757	0.020355	0.005903	0.000977	-0.000009	0.000124	-0.000910	0.006690	0.012639	-0.000425	0.000448	-0.001165	-0.000120
941.104	0.205598	0.553751	-0.622085	-1.360102	0.284097	-1.398859	1.709227	0.278514	3.127796	3.059807	3.771887	3.310086	0.020683	0.005903	0.000320	-0.000337	0.000124	-0.000910	0.006686	0.012645	-0.000427	0.000449	-0.001166	-0.000120
942.105	0.205270	0.553423	-0.622085	-1.360431	0.283769	-1.399187	1.708570	0.278514	3.127796	3.060792	3.771231	3.310086	0.020355	0.005575	0.000648	-0.000009	0.000126	-0.000910	0.006682	0.012649	-0.000432	0.000450	-0.001167	-0.000122
943.108	0.205598	0.553094	-0.622085	-1.360431	0.284426	-1.399187	1.709884	0.279170	3.128782	3.060464	3.771887	3.310086	0.020355	0.005903	0.000320	-0.000009	0.000121	-0.000912	0.006675	0.012655	-0.000435	0.000455	-0.001171	-0.000122
944.101	0.205270	0.553094	-0.622413	-1.360431	0.283769	-1.399187	1.709227	0.279170	3.128125	3.060464	3.771231	3.310086	0.020355	0.005903	0.000648	0.000320	0.000120	-0.000914	0.006668	0.012656	-0.000437	0.000459	-0.001177	-0.000123
945.103	0.205270	0.553751	-0.622413	-1.360431	0.283112	-1.399187	1.708570	0.278514	3.127796	3.060464	3.770902	3.310086	0.020355	0.005903	-0.000009	-0.000009	0.000121	-0.000914	0.006664	0.012663	-0.000440	0.000462	-0.001179	-0.000126
946.104	0.205270	0.552766	-0.622085	-1.360431	0.283769	-1.398202	1.709884	0.279827	3.128453	3.060464	3.771231	3.309101	0.020355	0.005903	0.000648	-0.000009	0.000122	-0.000914	0.006659	0.012669	-0.000447	0.000462	-0.001180	-0.000127
947.105	0.204942	0.552766	-0.622413	-1.360102	0.283769	-1.398531	1.709556	0.278842	3.127468	3.060464	3.771559	3.310086	0.020683	0.005903	0.000648	-0.000009	0.000120	-0.000918	0.006652	0.012673	-0.000450	0.000468	-0.001184	-0.000126
948.104	0.204942	0.553751	-0.622085	-1.360102	0.283440	-1.398859	1.708899	0.278842	3.128125	3.060464	3.771231	3.309429	0.020683	0.005903	0.000977	0.000648	0.000117	-0.000920	0.006645	0.012677	-0.000454	0.000474	-0.001189	-0.000128
949.104	0.205270	0.553094	-0.622085	-1.360102	0.283769	-1.398859	1.708570	0.278514	3.128125	3.060464	3.771231	3.310086	0.020683	0.005903	0.000320	0.000320	0.000116	-0.000920	0.006640	0.012683	-0.000458	0.000476	-0.001189	-0.000130
950.104	0.205598	0.552766	-0.622085	-1.360102	0.283112	-1.398859	1.708570	0.278185	3.127468	3.060136	3.771231	3.310086	0.020683	0.005903	0.000977	-0.000009	0.000118	-0.000921	0.006636	0.012689	-0.000461	0.000477	-0.001190	-0.000130
951.108	0.205598	0.553094	-0.622085	-1.360102	0.282783	-1.400173	1.707585	0.277528	3.128125	3.060792	3.771231	3.310086	0.020355	0.005575	0.000320	-0.000009	0.000117	-0.000923	0.006630	0.012691	-0.000464	0.000480	-0.001194	-0.000133
952.101	0.205598	0.552438	-0.622085	-1.360431	0.283112	-1.399187	1.708899	0.278514	3.127796	3.060464	3.771231	3.309757	0.020683	0.005903	0.000648	0.000320	0.000113	-0.000925	0.006624	0.012696	-0.000466	0.000485	-0.001198	-0.000132
953.104	0.204942	0.553423	-0.622413	-1.360102	0.283112	-1.399844	1.708570	0.277200	3.128125	3.059807	3.771559	3.309757	0.020355	0.005903	0.000648	-0.000009	0.000113	-0.000926	0.006618	0.012699	-0.000469	0.000487	-0.001202	-0.000135
954.104	0.205598	0.552438	-0.622085	-1.360759	0.283440	-1.399187	1.708899	0.278185	3.127796	3.060464	3.771231	3.310086	0.020355	0.005903	0.000648	-0.000009	0.000114	-0.000926	0.006617	0.012706	-0.000472	0.000487	-0.001200	-0.000134
955.107	0.205598	0.553094	-0.622742	-1.360431	0.283769	-1.398859	1.709227	0.278185	3.127796	3.060136	3.771559	3.310086	0.020683	0.005903	0.000648	-0.000337	0.000113	-0.000928	0.006611	0.012709	-0.000476	0.000489	-0.001202	-0.000136
956.106	0.204942	0.552766	-0.622085	-1.360102	0.283440	-1.399187	1.709227	0.278842	3.127468	3.059807	3.771231	3.310743	0.020683	0.005903	0.000648	-0.000337	0.000110	-0.000929	0.006606	0.012710	-0.000478	0.000494	-0.001207	-0.000136
957.100	0.204942	0.553094	-0.621428	-1.360431	0.283112	-1.399187	1.708570	0.278514	3.128125	3.059807	3.770902	3.310086	0.020355	0.005903	0.000648	-0.000009	0.000110	-0.000931	0.006603	0.012713	-0.000478	0.000496	-0.001207	-0.000137
958.104	0.205270	0.553751	-0.622085	-1.360431	0.284097	-1.399187	1.708242	0.278514	3.128125	3.060464	3.771231	3.309757	0.020355	0.006232	0.000320	0.000320	0.000110	-0.000931	0.006601	0.012716	-0.000482	0.000496	-0.001208	-0.000138
959.104	0.205270	0.553751	-0.622085	-1.360102	0.283769	-1.398531	1.709227	0.279170	3.128125	3.060464	3.771231	3.310086	0.020355	0.006232	0.000648	0.000320	0.000111	-0.000932	0.006599	0.012720	-0.000483	0.000497	-0.001208	-0.000138
960.103	0.205598	0.553094	-0.622742	-1.360431	0.283440	-1.399187	1.708242	0.277528	3.127139	3.060792	3.771231	3.310414	0.021012	0.005246	0.000648	-0.000009	0.000106	-0.000935	0.006594	0.012721	-0.000484	0.000500	-0.001211	-0.000140
961.110	0.205598	0.553094	-0.622413	-1.359774	0.283769	-1.399187	1.708242	0.278514	3.127468	3.059807	3.771231	3.309757	0.020355	0.005575	0.000320	-0.000009	0.000107	-0.000935	0.006591	0.012721	-0.000486	0.000502	-0.001212	-0.000139
962.110	0.205270	0.553423	-0.622413	-1.359774	0.284097	-1.398859	1.709227	0.278185	3.127796	3.060464	3.771887	3.310086	0.020355	0.005903	0.000320	-0.000009	0.000108	-0.000934	0.006592	0.012724	-0.000486	0.000502	-0.001211	-0.000140
963.111	0.204942	0.553094	-0.622085	-1.360431	0.283769	-1.398859	1.708570	0.277528	3.127796	3.060136	3.771559	3.309757	0.020683	0.005903	0.000320	-0.000337	0.000108	-0.000935	0.006590	0.012726	-0.000489	0.000500	-0.001212	-0.000139
964.110	0.205270	0.553751	-0.622413	-1.360431	0.282783	-1.399516	1.708242	0.278514	3.127796	3.060136	3.770902	3.310086	0.021012	0.005903	0.000648	-0.000009	0.000106	-0.000937	0.006587	0.012724	-0.000489	0.000504	-0.001215	-0.000138
965.104	0.204942	0.552438	-0.622085	-1.360102	0.283769	-1.398859	1.708899	0.277857	3.127468	3.060136	3.771231	3.310086	0.020355	0.006232	0.000320	-0.000009	0.000105	-0.000937	0.006586	0.012725	-0.000490	0.000506	-0.001216	-0.000139
966.107	0.205270	0.553094	-0.622085	-1.360102	0.283112	-1.399844	1.708570	0.278185	3.128125	3.060136	3.771231	3.309757	0.020355	0.005903	0.000648	0.000320	0.000106	-0.000936	0.006588	0.012726	-0.000490	0.000503	-0.001212	-0.000140
967.107	0.204942	0.553094	-0.622085	-1.360431	0.283440	-1.399516	1.708570	0.277528	3.128125	3.060792	3.770902	3.310414	0.020027	0.005575	0.000977	-0.000009	0.000107	-0.000935	0.006587	0.012728	-0.000491	0.000503	-0.001214	-0.000140
968.107	0.205270	0.553423	-0.621757	-1.360431	0.283440	-1.399516	1.707913	0.276871	3.127796	3.060136	3.771559	3.310086	0.020355	0.005903	0.000648	-0.000009	0.000108	-0.000936	0.006586	0.012727	-0.000489	0.000506	-0.001215	-0.000139
969.107	0.205927	0.552766	-0.621757	-1.360759	0.283112	-1.399516	1.708242	0.276871	3.127796	3.060136	3.771559	3.310086	0.020683	0.006232	0.000648	-0.000666	0.000105	-0.000937	0.006586	0.012726	-0.000490	0.000507	-0.001216	-0.000140
970.107	0.204942	0.553094	-0.622413	-1.360431	0.283440	-1.399187	1.708570	0.278185	3.128125	3.060464	3.771559	3.310086	0.020355	0.005903	0.000648	-0.000009	0.000107	-0.000936	0.006586	0.012728	-0.000490	0.000503	-0.001214	-0.000140
971.103	0.205270	0.553094	-0.622085	-1.359774	0.283440	-1.400173	1.707913	0.277200	3.128125	3.059807	3.771559	3.310086	0.020683	0.005903	-0.000009	0.000320	0.000106	-0.000937	0.006587	0.012728	-0.000491	0.000501	-0.001214	-0.000141
972.107	0.204942	0.553423	-0.622085	-1.360102	0.283769	-1.399187	1.708570	0.278842	3.128125	3.059807	3.770902	3.309757	0.020683	0.005575	0.000648	-0.000009	0.000107	-0.000938	0.006586	0.012728	-0.000491	0.000504	-0.001215	-0.000139
973.103	0.204942	0.552766	-0.621757	-1.359774	0.283112	-1.399844	1.707256	0.276871	3.128453	3.059807	3.771559	3.310086	0.020355	0.005903	0.000977	0.000320	0.000107	-0.000937	0.006586	0.012726	-0.000487	0.000506	-0.001214	-0.000140
974.108	0.204942	0.552438	-0.622413	-1.360759	0.283440	-1.399844	1.708242	0.277857	3.127468	3.060136	3.771559	3.310086	0.020683	0.005903	0.000648	-0.000009	0.000107	-0.000934	0.006590	0.012724	-0.000489	0.000501	-0.001212	-0.000140
975.107	0.205270	0.552766	-0.622085	-1.360102	0.283112	-1.399516	1.708899	0.277200	3.127468	3.060464	3.771231	3.309757	0.020683	0.006232	0.000648	-0.000337	0.000109	-0.000933	0.006594	0.012724	-0.000487	0.000500	-0.001210	-0.000138
