time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure	agg_plate_pressure	soil_pore_water_pressure	agg_pore_water_pressure	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top
103.359	-0.000657	-0.000657	-0.000985	-0.006569	0.643097	1.129525	1.430057	1.577853	-0.000657	0.000328	0.000000	0.000328	0.000000	0.001653	-0.000329	0.000331	-0.000004	-0.000004	-0.000009	0.000011	-0.000007	0.000007	-0.000005	-0.000004
104.359	0.000328	-0.000657	-0.000657	-0.006569	0.643754	1.130182	1.431042	1.578510	-0.000657	0.000000	0.000000	0.000000	0.000330	0.000827	0.000000	0.000000	-0.000002	-0.000003	-0.000007	0.000011	-0.000006	0.000006	-0.000003	-0.000004
105.359	0.000000	-0.000328	-0.000328	-0.006897	0.643426	1.130182	1.431370	1.578839	-0.001314	0.000000	-0.000328	0.000657	0.000000	0.000827	0.000000	0.000000	-0.000004	-0.000003	-0.000009	0.000009	-0.000006	0.000005	-0.000004	-0.000003
106.359	0.000000	0.000328	-0.000328	-0.006569	0.644082	1.129854	1.431042	1.577853	-0.000657	0.000328	0.000328	0.000657	0.000000	0.000827	0.000000	-0.000331	-0.000005	-0.000005	-0.000011	0.000008	-0.000007	0.000009	-0.000008	-0.000004
107.359	-0.000328	-0.000985	-0.000657	-0.006897	0.644411	1.130182	1.431699	1.579496	-0.000985	0.000985	0.000328	0.000657	0.000000	0.000827	0.000000	0.000331	-0.000004	-0.000003	-0.000009	0.000011	-0.000006	0.000004	-0.000005	-0.000005
108.360	-0.000328	-0.000657	0.000000	-0.006569	0.644411	1.130839	1.432356	1.579824	-0.000657	0.000985	0.000000	0.000657	0.000000	0.002480	0.000000	0.000000	-0.000003	-0.000004	-0.000008	0.000010	-0.000007	0.000003	-0.000004	-0.000006
109.359	0.000000	0.000000	-0.000657	-0.006897	0.644082	1.131168	1.432356	1.581466	-0.000985	0.000328	0.000328	0.000657	0.000000	0.000827	0.000000	0.000000	-0.000004	-0.000004	-0.000010	0.000011	-0.000006	0.000006	-0.000005	-0.000003
110.358	0.000000	-0.000328	-0.000657	-0.006897	0.644082	1.130839	1.433341	1.580809	-0.000985	0.000000	0.000000	0.000985	0.000000	0.000827	-0.000329	0.000000	-0.000006	-0.000005	-0.000011	0.000010	-0.000007	0.000008	-0.000008	-0.000004
111.358	-0.000328	-0.000657	-0.000657	-0.006569	0.645068	1.132153	1.435640	1.585079	-0.000657	0.000328	0.000000	0.000657	0.000000	0.000000	0.000000	0.000000	-0.000005	-0.000005	-0.000013	0.000014	-0.000009	0.000008	-0.000008	-0.000005
112.359	0.000000	-0.000657	-0.000657	-0.006897	0.644739	1.131824	1.434655	1.582780	-0.000328	0.000657	0.001314	0.000985	-0.000330	0.000827	0.000000	0.000331	-0.000005	-0.000003	-0.000015	0.000017	-0.000012	0.000008	-0.000008	-0.000007
113.352	0.000000	-0.000657	-0.000657	-0.006569	0.644411	1.131824	1.433998	1.583109	-0.000657	0.000328	0.000000	0.000985	0.000330	0.001653	-0.000329	0.000000	-0.000008	-0.000007	-0.000022	0.000018	-0.000013	0.000014	-0.000013	-0.000006
114.358	-0.000328	-0.000328	-0.000657	-0.006569	0.644411	1.131168	1.433013	1.581466	-0.000328	0.000000	0.000000	0.000657	0.000000	0.000827	0.000000	-0.000331	-0.000010	-0.000007	-0.000027	0.000022	-0.000015	0.000017	-0.000016	-0.000008
115.359	-0.000328	-0.000985	-0.000985	-0.006569	0.644411	1.131496	1.433013	1.581138	-0.001314	0.000328	0.000328	0.001314	0.000330	0.001653	-0.000657	0.000000	-0.000008	-0.000008	-0.000027	0.000026	-0.000019	0.000017	-0.000016	-0.000008
116.358	0.000328	-0.000657	-0.000657	-0.006569	0.644082	1.130511	1.432356	1.579496	-0.000328	0.000328	0.000328	0.000985	0.000000	0.000827	0.000329	0.000000	-0.000008	-0.000007	-0.000033	0.000031	-0.000023	0.000019	-0.000017	-0.000009
117.358	0.000328	-0.000657	-0.000657	-0.006897	0.644082	1.130839	1.432684	1.579496	-0.000328	0.000000	0.000000	0.000657	0.000330	0.000827	0.000000	0.000000	-0.000011	-0.000008	-0.000039	0.000034	-0.000025	0.000024	-0.000024	-0.000010
118.359	0.000000	-0.000328	-0.000985	-0.006240	0.643426	1.130182	1.431042	1.578839	0.000000	0.000985	0.000328	0.000657	0.000000	0.001653	0.000000	0.000331	-0.000013	-0.000011	-0.000046	0.000038	-0.000028	0.000029	-0.000028	-0.000010
119.358	-0.000328	-0.000328	-0.000657	-0.006897	0.643754	1.129854	1.431699	1.577853	-0.000657	0.000000	0.000000	0.000657	0.000330	0.000000	0.000000	0.000331	-0.000012	-0.000011	-0.000050	0.000044	-0.000033	0.000030	-0.000030	-0.000011
120.359	-0.000328	-0.000328	-0.000657	-0.006240	0.643426	1.129197	1.430714	1.577197	-0.000985	0.000328	0.000328	0.000657	0.000000	0.000827	0.000000	0.000331	-0.000013	-0.000012	-0.000055	0.000049	-0.000037	0.000032	-0.000031	-0.000015
121.358	0.000000	-0.000328	-0.000657	-0.006569	0.642769	1.128540	1.429728	1.576211	-0.000657	0.000328	-0.000328	0.000328	0.000330	0.001653	0.000000	0.000662	-0.000013	-0.000013	-0.000061	0.000055	-0.000040	0.000037	-0.000034	-0.000013
122.358	-0.000657	-0.000985	-0.000657	-0.006240	0.642112	1.126898	1.426772	1.572598	-0.001314	0.000328	0.000000	0.000000	0.000330	-0.000827	-0.000329	-0.000331	-0.000016	-0.000016	-0.000069	0.000056	-0.000041	0.000041	-0.000040	-0.000015
123.358	0.000328	-0.000328	-0.001314	-0.006897	0.642440	1.127555	1.428414	1.574897	-0.000657	0.000657	0.000000	0.000328	0.000000	0.000827	0.000000	0.000000	-0.000015	-0.000016	-0.000073	0.000064	-0.000047	0.000043	-0.000040	-0.000017
124.358	0.000000	-0.000657	-0.000657	-0.006569	0.642769	1.128212	1.428743	1.574897	-0.000657	0.000000	0.000000	0.000657	0.000000	0.000000	0.000000	0.000000	-0.000015	-0.000016	-0.000078	0.000070	-0.000051	0.000045	-0.000042	-0.000017
125.358	0.000000	-0.001314	-0.000985	-0.006240	0.643097	1.127883	1.429071	1.575226	-0.000985	0.000000	0.000000	0.000985	0.000000	0.000000	0.000000	-0.000331	-0.000016	-0.000018	-0.000085	0.000074	-0.000055	0.000049	-0.000046	-0.000019
126.358	0.000000	-0.000657	-0.000985	-0.006569	0.642440	1.126569	1.427429	1.572927	-0.000328	-0.000328	-0.000328	0.000000	0.000330	0.000827	-0.000329	0.000000	-0.000020	-0.000021	-0.000092	0.000076	-0.000056	0.000055	-0.000050	-0.000018
127.359	0.000328	0.000000	-0.000657	-0.006569	0.643754	1.129525	1.431042	1.577525	0.000000	0.000000	0.000328	0.000985	0.000000	0.000827	0.000329	0.000331	-0.000018	-0.000021	-0.000096	0.000083	-0.000060	0.000057	-0.000051	-0.000020
128.358	0.000000	-0.000328	-0.000657	-0.006240	0.644411	1.129525	1.431699	1.578182	-0.000657	0.000328	0.000657	0.000985	-0.000330	0.000000	0.000000	0.000000	-0.000019	-0.000022	-0.000100	0.000089	-0.000065	0.000056	-0.000053	-0.000022
129.358	0.000000	-0.000657	-0.000985	-0.006897	0.643754	1.129854	1.432027	1.578839	0.000328	0.000328	0.000000	0.000657	0.000000	0.000827	-0.000329	0.000000	-0.000021	-0.000025	-0.000105	0.000093	-0.000067	0.000061	-0.000055	-0.000021
130.358	0.000328	-0.000328	-0.000985	-0.006240	0.643426	1.129854	1.431370	1.578839	-0.000328	0.000328	0.000328	0.000657	-0.000330	0.000827	-0.000329	0.000000	-0.000022	-0.000026	-0.000111	0.000094	-0.000070	0.000065	-0.000060	-0.000024
131.358	-0.000328	-0.000328	-0.000657	-0.006569	0.643754	1.130511	1.432356	1.579167	-0.000657	0.000657	0.000000	0.000657	0.000000	0.000000	0.000000	0.000331	-0.000023	-0.000027	-0.000115	0.000098	-0.000072	0.000068	-0.000062	-0.000023
132.358	-0.000328	-0.000657	-0.000657	-0.006240	0.643754	1.130511	1.432356	1.579496	-0.000328	0.000000	0.000000	0.000000	0.000000	0.000827	0.000000	0.000331	-0.000022	-0.000028	-0.000117	0.000103	-0.000074	0.000067	-0.000061	-0.000025
133.358	0.000328	-0.000657	-0.000657	-0.006569	0.643754	1.131168	1.433998	1.580809	-0.000657	0.000000	0.000328	0.000657	0.000000	0.000000	0.000000	0.000000	-0.000023	-0.000029	-0.000122	0.000105	-0.000077	0.000069	-0.000064	-0.000027
134.358	-0.000328	-0.000328	-0.000657	-0.006897	0.646053	1.133795	1.437283	1.584751	-0.000985	0.000328	0.000657	0.001314	0.000330	0.001653	0.000000	-0.000331	-0.000027	-0.000031	-0.000126	0.000106	-0.000080	0.000074	-0.000068	-0.000027
135.358	-0.000328	-0.000657	-0.000657	-0.006569	0.644411	1.131496	1.434327	1.581466	-0.000328	0.000328	0.000328	0.000657	0.000000	0.000000	-0.000329	0.000331	-0.000025	-0.000032	-0.000129	0.000109	-0.000082	0.000073	-0.000070	-0.000026
136.358	0.000328	-0.000657	-0.000328	-0.006897	0.644411	1.131168	1.433670	1.580809	-0.000657	0.000657	0.000328	0.000328	0.000000	0.000000	-0.000329	0.000331	-0.000024	-0.000033	-0.000129	0.000113	-0.000081	0.000073	-0.000065	-0.000028
137.358	0.000328	-0.000657	-0.000657	-0.006897	0.644411	1.131496	1.434655	1.582123	0.000000	0.000328	0.000000	0.000657	0.000000	0.000000	-0.000657	0.000000	-0.000024	-0.000033	-0.000133	0.000114	-0.000084	0.000075	-0.000067	-0.000028
138.358	0.000328	-0.000328	-0.000657	-0.006897	0.643426	1.130839	1.433670	1.581138	-0.000328	0.000328	0.000000	0.000985	-0.000330	0.001653	0.000000	-0.000331	-0.000027	-0.000035	-0.000137	0.000115	-0.000086	0.000080	-0.000071	-0.000029
139.358	0.000000	-0.000328	-0.000985	-0.006240	0.644411	1.132481	1.436297	1.584094	-0.000985	0.000000	0.000328	0.000657	0.000000	0.000827	-0.000329	0.000331	-0.000027	-0.000035	-0.000137	0.000116	-0.000085	0.000079	-0.000072	-0.000029
140.358	0.000000	-0.000657	-0.000657	-0.006569	0.644411	1.130511	1.433013	1.579824	-0.000657	0.000000	0.000000	0.000657	-0.000330	0.000827	-0.000329	0.000331	-0.000027	-0.000035	-0.000136	0.000119	-0.000086	0.000077	-0.000070	-0.000027
141.358	0.000000	-0.000657	-0.000657	-0.006569	0.643754	1.129525	1.432027	1.579167	-0.000657	-0.000328	0.000328	0.000657	0.000000	0.000827	0.000000	0.000000	-0.000025	-0.000035	-0.000138	0.000120	-0.000086	0.000079	-0.000070	-0.000029
142.358	0.000328	-0.000657	-0.000657	-0.006569	0.643426	1.129525	1.432356	1.578182	-0.000657	0.000000	0.000000	0.000985	0.000000	0.000827	0.000000	0.000000	-0.000028	-0.000037	-0.000140	0.000118	-0.000088	0.000080	-0.000074	-0.000029
143.358	0.000328	-0.000657	-0.000657	-0.006240	0.643754	1.129854	1.431699	1.578510	-0.000657	0.000657	0.000328	0.000657	0.000000	0.000827	0.000000	-0.000331	-0.000030	-0.000037	-0.000142	0.000119	-0.000087	0.000081	-0.000074	-0.000030
144.358	0.000000	-0.000657	-0.000985	-0.006897	0.643426	1.129854	1.431699	1.577853	-0.001314	0.000000	0.000328	0.000657	0.000000	0.000827	-0.000329	0.000331	-0.000028	-0.000036	-0.000140	0.000118	-0.000089	0.000078	-0.000074	-0.000030
145.358	0.000328	-0.000328	-0.000657	-0.006569	0.643426	1.129197	1.431370	1.578182	0.000000	0.000657	0.000328	0.000657	0.000330	0.000000	0.000000	0.000000	-0.000027	-0.000036	-0.000140	0.000121	-0.000088	0.000078	-0.000070	-0.000028
146.358	0.000328	-0.000328	-0.001314	-0.006240	0.643426	1.130182	1.431370	1.577853	-0.000657	0.000657	0.000328	0.000000	0.000000	0.000827	0.000000	0.000331	-0.000029	-0.000036	-0.000141	0.000119	-0.000089	0.000081	-0.000073	-0.000029
147.358	0.000328	-0.000657	-0.000657	-0.006240	0.643426	1.129525	1.431370	1.577525	-0.000657	0.000328	0.000000	0.000657	0.000000	0.001653	0.000000	0.000000	-0.000029	-0.000037	-0.000141	0.000118	-0.000087	0.000082	-0.000074	-0.000028
148.358	0.000000	-0.000657	-0.000657	-0.006897	0.644082	1.129525	1.431042	1.577525	-0.000657	0.000328	0.000328	0.000985	0.000330	0.000827	0.000000	0.000000	-0.000028	-0.000036	-0.000140	0.000118	-0.000088	0.000078	-0.000071	-0.000029
149.358	-0.000328	-0.000657	-0.000657	-0.006897	0.643754	1.129197	1.431042	1.577197	-0.000985	0.000000	0.000000	0.000328	-0.000330	0.000827	-0.000329	-0.000331	-0.000026	-0.000035	-0.000138	0.000120	-0.000088	0.000077	-0.000071	-0.000029
150.358	0.000328	-0.000328	-0.000985	-0.006240	0.643097	1.127883	1.428743	1.573912	-0.000985	0.000000	0.000657	0.000657	-0.000330	-0.000827	0.000000	-0.000331	-0.000028	-0.000035	-0.000136	0.000117	-0.000087	0.000079	-0.000071	-0.000028
151.358	0.000000	-0.000985	-0.000657	-0.006897	0.642440	1.128212	1.430057	1.575226	-0.000657	0.000000	0.000000	0.000000	0.000000	0.001653	-0.000329	0.000000	-0.000027	-0.000035	-0.000134	0.000113	-0.000085	0.000077	-0.000070	-0.000028
152.358	-0.000328	-0.000328	-0.000985	-0.006569	0.643097	1.128868	1.430057	1.576211	-0.000657	0.000328	-0.000328	0.000000	0.000000	0.000827	-0.000329	0.000331	-0.000026	-0.000034	-0.000132	0.000112	-0.000085	0.000076	-0.000069	-0.000028
153.358	-0.000328	-0.000985	-0.000657	-0.006569	0.643426	1.129854	1.431370	1.577197	-0.000657	0.000000	0.000000	0.000657	0.000000	0.000827	-0.000657	0.000000	-0.000025	-0.000033	-0.000128	0.000111	-0.000081	0.000073	-0.000066	-0.000026
154.358	0.000000	-0.000328	-0.000985	-0.006897	0.643097	1.128868	1.431042	1.576211	-0.000328	-0.000328	0.000000	0.000328	0.000000	0.000827	0.000000	0.000331	-0.000024	-0.000032	-0.000126	0.000108	-0.000080	0.000073	-0.000067	-0.000026
155.358	-0.000328	-0.000328	-0.000985	-0.006569	0.642769	1.128212	1.430057	1.575883	-0.000328	0.000328	0.000657	0.000657	0.000000	0.000000	0.000000	0.000331	-0.000024	-0.000032	-0.000123	0.000104	-0.000076	0.000072	-0.000067	-0.000026
156.358	-0.000328	-0.000328	-0.000657	-0.006569	0.643426	1.129525	1.431699	1.577197	-0.000328	0.000000	0.000000	0.000328	0.000000	0.000827	-0.000329	0.000331	-0.000023	-0.000029	-0.000119	0.000104	-0.000076	0.000068	-0.000064	-0.000026
157.357	-0.000328	-0.000328	-0.001314	-0.006569	0.643097	1.128212	1.429728	1.575554	-0.000657	-0.000328	0.000000	0.000657	0.000000	0.000827	0.000000	0.000000	-0.000023	-0.000029	-0.000113	0.000100	-0.000073	0.000065	-0.000059	-0.000024
158.358	0.000000	-0.000657	-0.000657	-0.006897	0.643754	1.129854	1.431370	1.577197	-0.000985	0.000328	0.000328	0.000657	0.000000	0.001653	-0.000329	0.000331	-0.000021	-0.000028	-0.000110	0.000096	-0.000070	0.000066	-0.000061	-0.000024
159.357	-0.000328	-0.000328	-0.000985	-0.006569	0.643754	1.129197	1.431370	1.578182	-0.000657	0.000328	0.000657	0.000328	-0.000330	0.000827	0.000000	0.000331	-0.000022	-0.000028	-0.000107	0.000091	-0.000066	0.000064	-0.000059	-0.000024
160.357	0.000328	-0.000657	-0.000657	-0.006897	0.643754	1.129525	1.431699	1.577853	-0.000985	-0.000328	0.000328	0.000985	0.000330	0.000827	0.000000	0.000662	-0.000020	-0.000025	-0.000100	0.000087	-0.000065	0.000060	-0.000056	-0.000023
161.357	-0.000328	-0.000657	-0.000657	-0.006897	0.643097	1.128868	1.431370	1.577853	-0.000985	0.000000	0.000328	0.001642	0.000330	0.000827	0.000000	-0.000331	-0.000018	-0.000024	-0.000095	0.000085	-0.000063	0.000055	-0.000051	-0.000022
162.358	-0.000657	-0.000985	-0.000657	-0.006569	0.643097	1.128868	1.431042	1.577853	-0.000657	0.000000	0.000328	0.000985	0.000330	0.000827	0.000000	0.000000	-0.000019	-0.000022	-0.000092	0.000079	-0.000057	0.000054	-0.000049	-0.000020
163.358	-0.000328	-0.000328	-0.000985	-0.006569	0.643754	1.129854	1.432027	1.578839	-0.000328	0.000328	0.000328	0.000657	0.000000	0.000827	-0.000329	0.000331	-0.000018	-0.000022	-0.000088	0.000074	-0.000054	0.000054	-0.000051	-0.000020
164.357	0.000328	-0.000328	-0.000657	-0.006569	0.643754	1.130182	1.433013	1.579496	-0.000657	0.000328	0.000000	0.000657	0.000000	0.001653	0.000329	0.000331	-0.000018	-0.000021	-0.000082	0.000070	-0.000052	0.000048	-0.000046	-0.000020
165.358	0.000000	-0.000328	-0.000985	-0.006569	0.643426	1.130511	1.433013	1.579496	-0.000657	0.000328	0.000000	0.000000	0.000330	0.000827	0.000000	0.000000	-0.000016	-0.000018	-0.000075	0.000067	-0.000048	0.000043	-0.000041	-0.000018
166.357	-0.000328	-0.000657	-0.000657	-0.006897	0.643426	1.130511	1.432027	1.579167	-0.000657	-0.000328	0.000000	0.000657	0.000000	0.000827	0.000000	0.000000	-0.000016	-0.000018	-0.000071	0.000061	-0.000046	0.000040	-0.000040	-0.000018
167.357	0.000328	-0.000657	-0.000328	-0.006240	0.643754	1.129854	1.432027	1.578839	-0.000985	0.000657	0.000328	0.000985	0.000000	0.000827	-0.000657	0.000000	-0.000016	-0.000018	-0.000066	0.000057	-0.000041	0.000042	-0.000040	-0.000016
168.357	0.000000	-0.000657	-0.000985	-0.006897	0.643754	1.130511	1.433670	1.579167	-0.000328	0.000328	0.000328	0.000657	0.000330	0.001653	0.000329	0.000000	-0.000014	-0.000015	-0.000060	0.000052	-0.000038	0.000036	-0.000035	-0.000017
169.357	0.000328	-0.000328	-0.001314	-0.007226	0.644082	1.130182	1.432356	1.578839	-0.001314	0.000000	0.000000	0.000985	-0.000659	0.000827	0.000000	0.000331	-0.000014	-0.000013	-0.000052	0.000050	-0.000036	0.000031	-0.000030	-0.000012
170.358	0.000328	-0.000985	-0.000657	-0.006240	0.644411	1.131168	1.433670	1.580153	-0.000985	-0.000328	0.000000	0.000657	-0.000330	0.001653	-0.000657	-0.000331	-0.000013	-0.000013	-0.000048	0.000044	-0.000034	0.000031	-0.000029	-0.000013
171.358	-0.000328	-0.000328	-0.001314	-0.006240	0.644082	1.130511	1.433341	1.580809	-0.000657	0.000328	0.000328	0.000657	0.000330	0.001653	0.000000	0.000331	-0.000014	-0.000014	-0.000046	0.000038	-0.000027	0.000029	-0.000030	-0.000013
172.357	0.000328	-0.000328	-0.000657	-0.006569	0.644739	1.132481	1.434983	1.583437	-0.000657	0.000000	0.000328	0.000657	0.000000	0.000827	-0.000329	0.000000	-0.000012	-0.000012	-0.000040	0.000035	-0.000026	0.000024	-0.000026	-0.000012
173.357	0.000328	-0.000657	-0.000657	-0.006897	0.643426	1.130839	1.433341	1.580153	-0.000657	0.000000	0.000328	0.000328	0.000000	0.000000	0.000000	0.000662	-0.000010	-0.000009	-0.000034	0.000032	-0.000025	0.000020	-0.000020	-0.000011
174.357	0.000328	-0.000328	-0.000657	-0.006897	0.644739	1.131496	1.434327	1.581466	-0.000985	0.000328	0.000657	0.001314	0.000659	0.000827	-0.000329	0.000000	-0.000008	-0.000009	-0.000031	0.000027	-0.000020	0.000018	-0.000019	-0.000010
175.358	0.000000	0.000000	-0.000985	-0.006897	0.644411	1.131496	1.434655	1.581138	-0.000328	0.000328	-0.000328	0.000985	0.000330	0.000827	0.000000	0.000331	-0.000010	-0.000010	-0.000029	0.000024	-0.000018	0.000020	-0.000019	-0.000008
176.357	0.000328	-0.000328	-0.000657	-0.006569	0.644411	1.131168	1.434983	1.581795	-0.000985	0.000328	0.000000	0.000328	0.000000	0.000827	-0.000329	0.000331	-0.000009	-0.000007	-0.000023	0.000020	-0.000015	0.000015	-0.000015	-0.000008
177.358	0.000328	-0.000328	-0.000985	-0.006897	0.643754	1.130839	1.433670	1.580809	-0.000657	0.000000	0.000000	0.000657	0.000330	0.001653	-0.000329	0.000331	-0.000006	-0.000006	-0.000022	0.000018	-0.000015	0.000011	-0.000013	-0.000008
178.358	0.000000	-0.000657	-0.000985	-0.007226	0.644082	1.131168	1.433670	1.581466	0.000000	0.000328	0.000328	0.000985	0.000330	0.000827	0.000000	0.000000	-0.000005	-0.000005	-0.000018	0.000017	-0.000012	0.000010	-0.000011	-0.000005
179.357	-0.000328	-0.000985	-0.000985	-0.006897	0.644082	1.130839	1.433013	1.580153	-0.000985	-0.000328	0.000000	0.000985	0.000000	0.000827	0.000000	0.000000	-0.000007	-0.000005	-0.000016	0.000013	-0.000009	0.000011	-0.000011	-0.000006
180.357	-0.000328	-0.000328	-0.000657	-0.006897	0.644411	1.130511	1.433670	1.580153	-0.001314	0.000328	0.000328	0.000985	-0.000659	0.001653	0.000329	0.000000	-0.000006	-0.000005	-0.000013	0.000012	-0.000008	0.000010	-0.000010	-0.000006
181.357	0.000000	-0.000985	-0.000985	-0.006897	0.643754	1.130182	1.432356	1.579167	-0.000328	0.000000	0.000000	0.000657	0.000000	0.000827	0.000000	0.000331	-0.000005	-0.000004	-0.000010	0.000011	-0.000009	0.000006	-0.000006	-0.000006
182.357	0.000328	-0.000985	-0.000985	-0.006569	0.643097	1.129854	1.432356	1.578839	-0.000657	0.000000	0.000000	0.000328	0.000000	0.000827	-0.000329	0.000662	-0.000004	-0.000004	-0.000009	0.000011	-0.000008	0.000006	-0.000006	-0.000004
183.357	-0.000328	-0.000328	-0.000657	-0.006897	0.643426	1.129525	1.432027	1.577853	-0.001314	0.000328	0.000657	0.000657	0.000330	0.001653	-0.000329	-0.000331	-0.000006	-0.000005	-0.000009	0.000009	-0.000007	0.000007	-0.000007	-0.000005
184.357	0.000328	-0.000657	-0.000657	-0.006897	0.643754	1.130182	1.432356	1.578839	-0.001314	0.000000	0.000000	0.001314	-0.000330	0.000827	-0.000329	0.000331	-0.000006	-0.000005	-0.000011	0.000009	-0.000005	0.000008	-0.000007	-0.000005
185.357	0.000000	0.000328	-0.000985	-0.006569	0.643426	1.129854	1.432684	1.578182	-0.000328	0.000328	0.000657	0.000657	0.000000	0.000827	-0.000329	0.000000	-0.000003	-0.000003	-0.000008	0.000010	-0.000006	0.000005	-0.000003	-0.000004
186.357	0.000000	-0.000328	-0.001314	-0.006569	0.643754	1.129525	1.432356	1.578510	-0.000657	0.000328	0.000328	0.000985	0.000000	0.000000	-0.000329	0.000331	-0.000003	-0.000004	-0.000008	0.000009	-0.000008	0.000004	-0.000004	-0.000005
187.357	0.000328	-0.000657	-0.000985	-0.006240	0.643097	1.129197	1.431042	1.576868	-0.000657	-0.000328	0.000328	0.000328	0.000000	0.000827	-0.000329	0.000000	-0.000003	-0.000005	-0.000009	0.000010	-0.000006	0.000008	-0.000007	-0.000005
188.357	0.000000	-0.000328	-0.000985	-0.006569	0.642769	1.129197	1.431370	1.577853	-0.001314	-0.000328	0.000328	0.000985	0.000000	0.000827	0.000000	0.000000	-0.000006	-0.000006	-0.000011	0.000009	-0.000006	0.000007	-0.000008	-0.000006
189.357	0.000000	-0.000657	-0.001314	-0.006897	0.643097	1.129197	1.430385	1.576211	-0.000985	-0.000328	0.000328	0.000657	0.000000	0.002480	0.000000	0.000000	-0.000005	-0.000005	-0.000009	0.000009	-0.000008	0.000006	-0.000006	-0.000005
190.357	-0.000328	-0.000657	-0.000985	-0.006897	0.643426	1.128540	1.431699	1.577197	-0.000985	0.000328	0.000985	0.000657	0.000000	0.000827	0.000000	0.000331	-0.000004	-0.000004	-0.000012	0.000012	-0.000010	0.000006	-0.000007	-0.000005
191.357	-0.000657	-0.000328	-0.000328	-0.006897	0.642112	1.127226	1.428414	1.573912	-0.000657	-0.000328	0.000000	0.000000	0.000000	0.000000	-0.000329	0.000000	-0.000006	-0.000006	-0.000016	0.000014	-0.000010	0.000011	-0.000009	-0.000006
