time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure_kPa	agg_plate_pressure_kPa	soil_pore_water_pressure_kPa	agg_pore_water_pressure_kPa
158.062500	1.303698	1.406630	1.227922	0.760207	1.400164	0.744431	1.970170	1.408828	1.221456	1.194689	1.474518	1.305250	0.954521	0.000000	0.401720	0.925991
158.125000	1.303698	1.406630	1.227922	0.760336	1.399905	0.744431	1.969911	1.408699	1.221586	1.194818	1.474389	1.304862	0.954521	0.000000	0.401720	0.925991
158.187500	1.303569	1.406500	1.228310	0.760207	1.400164	0.744560	1.969653	1.408699	1.221456	1.194431	1.474518	1.303957	0.953862	0.000000	0.401391	0.925660
158.250000	1.303698	1.406371	1.227922	0.760207	1.400293	0.744690	1.968877	1.408828	1.221456	1.194172	1.474389	1.302922	0.953532	0.000000	0.401720	0.925660
158.312500	1.303957	1.406500	1.228181	0.760078	1.400164	0.744560	1.968748	1.408569	1.221456	1.193913	1.473613	1.301888	0.953203	0.000000	0.401720	0.925660
158.375000	1.303439	1.406630	1.228181	0.760207	1.400423	0.744690	1.968101	1.408699	1.221198	1.193525	1.473095	1.300465	0.953203	0.000000	0.402049	0.925660
158.437500	1.303698	1.406630	1.227793	0.759948	1.400035	0.744690	1.967066	1.408828	1.220681	1.193137	1.471932	1.299819	0.952873	0.000000	0.401391	0.925991
158.500000	1.303439	1.406371	1.227922	0.760078	1.400164	0.744560	1.966291	1.408699	1.220422	1.193137	1.471544	1.299043	0.952873	0.000000	0.401720	0.926322
158.562500	1.303439	1.406759	1.228051	0.760078	1.400293	0.744819	1.966032	1.408699	1.220681	1.193137	1.471026	1.298784	0.952873	0.000000	0.401720	0.925991
158.625000	1.303698	1.406888	1.227922	0.760078	1.400035	0.744948	1.966161	1.408699	1.220681	1.193137	1.471156	1.299172	0.953203	0.000000	0.402049	0.925991
158.687500	1.303439	1.406500	1.227922	0.760336	1.400423	0.744948	1.966937	1.408828	1.220551	1.193008	1.471414	1.299819	0.953203	0.000000	0.401720	0.925660
158.750000	1.303569	1.406630	1.228181	0.760207	1.400164	0.744819	1.967972	1.408699	1.220681	1.193137	1.472578	1.301112	0.953203	0.000000	0.402049	0.925660
158.812500	1.303698	1.406242	1.227922	0.760207	1.400164	0.744819	1.968877	1.408828	1.220681	1.193655	1.473354	1.302664	0.953532	0.000000	0.401720	0.925330
158.875000	1.303698	1.406500	1.228181	0.760207	1.400164	0.744690	1.969394	1.408699	1.220939	1.194431	1.473871	1.303569	0.953532	0.000000	0.402049	0.925991
158.937500	1.303698	1.406630	1.228181	0.760207	1.400164	0.744431	1.969782	1.408699	1.221456	1.194818	1.474259	1.304345	0.953862	0.000000	0.401720	0.925991
159.000000	1.303698	1.406500	1.228051	0.760078	1.399905	0.744560	1.970041	1.408828	1.221456	1.194560	1.474389	1.304862	0.954192	0.000000	0.401720	0.925991
159.062500	1.303698	1.406371	1.227922	0.760207	1.400164	0.744302	1.970170	1.408828	1.221198	1.194560	1.474518	1.305250	0.954851	0.000000	0.401720	0.925991
159.125000	1.303569	1.406759	1.228181	0.760207	1.400293	0.744560	1.970170	1.408957	1.221586	1.194818	1.474518	1.304862	0.954192	0.000000	0.402049	0.925660
159.187500	1.303698	1.406759	1.227922	0.760078	1.400164	0.744819	1.969653	1.408828	1.221327	1.194431	1.474518	1.304215	0.953862	0.000000	0.401391	0.925991
159.250000	1.303698	1.406371	1.228051	0.760336	1.400164	0.744690	1.969006	1.408569	1.221327	1.194431	1.474130	1.302922	0.953862	0.000000	0.402049	0.925991
159.312500	1.303569	1.406500	1.228051	0.760336	1.400293	0.744560	1.968489	1.408828	1.221456	1.193784	1.473742	1.301888	0.953532	0.000000	0.401720	0.925660
159.375000	1.303827	1.406759	1.227922	0.760078	1.400293	0.744560	1.968230	1.408828	1.221069	1.193137	1.472837	1.300595	0.952873	0.000000	0.401720	0.925660
159.437500	1.303698	1.406759	1.228051	0.760336	1.400164	0.744819	1.967066	1.408699	1.220939	1.193396	1.471932	1.299560	0.953203	0.000000	0.402049	0.925660
159.500000	1.303439	1.406500	1.227922	0.760336	1.400164	0.744948	1.966291	1.408699	1.220551	1.193008	1.471414	1.299301	0.953203	0.000000	0.402049	0.925991
159.562500	1.303439	1.406371	1.227922	0.760336	1.400423	0.745078	1.966291	1.408699	1.220551	1.193137	1.471285	1.299172	0.952873	0.000000	0.401720	0.925660
159.625000	1.303698	1.406500	1.227922	0.760207	1.400293	0.745078	1.966291	1.408957	1.220422	1.193008	1.471026	1.299301	0.952873	0.000000	0.401720	0.925660
159.687500	1.303439	1.406630	1.228051	0.760465	1.400293	0.744819	1.966679	1.408828	1.220681	1.193267	1.471802	1.299819	0.952873	0.000000	0.401391	0.925991
159.750000	1.303569	1.406630	1.228181	0.760207	1.400164	0.744690	1.967972	1.408828	1.220551	1.193396	1.472320	1.300983	0.953203	0.000000	0.401720	0.925991
159.812500	1.303698	1.406630	1.228051	0.760078	1.400035	0.744690	1.968748	1.408699	1.220681	1.193784	1.473225	1.302405	0.953532	0.000000	0.401720	0.925991
159.875000	1.303569	1.406500	1.228181	0.760207	1.400423	0.744819	1.969523	1.408699	1.220939	1.194431	1.473871	1.303569	0.954192	0.000000	0.401720	0.925660
159.937500	1.303827	1.406630	1.227922	0.760336	1.400164	0.744560	1.969911	1.408957	1.221456	1.194560	1.474259	1.304733	0.953862	0.000000	0.402377	0.925991
160.000000	1.303698	1.406500	1.227922	0.760207	1.400164	0.744560	1.970170	1.408699	1.221327	1.194560	1.474647	1.304991	0.954521	0.000000	0.401720	0.925660
160.062500	1.303827	1.406759	1.228051	0.760078	1.400293	0.744690	1.970170	1.408699	1.221586	1.194818	1.474647	1.305250	0.954521	0.000000	0.401720	0.925660
160.125000	1.303698	1.406371	1.228181	0.760207	1.400423	0.744819	1.970041	1.408828	1.221327	1.194689	1.474647	1.304862	0.954192	0.000000	0.401720	0.925991
160.187500	1.303698	1.406759	1.228181	0.760207	1.400164	0.744560	1.969782	1.408699	1.221586	1.194560	1.474518	1.303957	0.954192	0.000000	0.401391	0.925991
160.250000	1.303827	1.406630	1.227922	0.760207	1.400164	0.744560	1.969135	1.408957	1.221456	1.194301	1.474130	1.302664	0.953203	0.000000	0.401391	0.925330
160.312500	1.303569	1.406371	1.227922	0.760078	1.400164	0.744560	1.968748	1.408699	1.221069	1.193784	1.473613	1.302017	0.953862	0.000000	0.401720	0.925991
160.375000	1.303569	1.406500	1.228181	0.760336	1.400293	0.744560	1.967972	1.408699	1.221198	1.193396	1.472966	1.300595	0.952873	0.000000	0.401720	0.925330
160.437500	1.303698	1.406630	1.228051	0.760207	1.400164	0.744560	1.966937	1.408828	1.221069	1.193137	1.471802	1.299431	0.953203	0.000000	0.401720	0.925660
160.500000	1.303569	1.406500	1.228051	0.760336	1.400293	0.744819	1.966420	1.408699	1.220681	1.193267	1.471673	1.299043	0.953203	0.000000	0.401720	0.925991
160.562500	1.303439	1.406888	1.228181	0.760336	1.400164	0.744560	1.965903	1.408828	1.220681	1.193137	1.471285	1.298914	0.952873	0.000000	0.401720	0.925660
160.625000	1.303698	1.406630	1.227922	0.760336	1.400293	0.744948	1.966032	1.408699	1.220422	1.193137	1.471414	1.299172	0.952873	0.000000	0.401391	0.926322
160.687500	1.303569	1.406371	1.228181	0.760207	1.400423	0.744819	1.966808	1.408957	1.220681	1.193008	1.471544	1.299689	0.952873	0.000000	0.401391	0.925660
160.750000	1.303569	1.406500	1.228181	0.760207	1.400293	0.744819	1.968101	1.408828	1.220681	1.193267	1.472449	1.301112	0.952543	0.000000	0.401720	0.925660
160.812500	1.303439	1.406888	1.228181	0.760207	1.400164	0.744819	1.968489	1.408828	1.220681	1.193784	1.473613	1.302534	0.952873	0.000000	0.401391	0.925660
160.875000	1.303698	1.406630	1.228051	0.760207	1.400423	0.744560	1.969394	1.408699	1.220939	1.194301	1.473871	1.303439	0.953532	0.000000	0.401720	0.925330
160.937500	1.303569	1.406500	1.228181	0.760336	1.400293	0.744690	1.969911	1.408699	1.221198	1.194560	1.474389	1.304733	0.954192	0.000000	0.401720	0.925330
161.000000	1.303827	1.406630	1.228181	0.760207	1.400035	0.744431	1.970041	1.408828	1.221586	1.194818	1.474518	1.304991	0.953862	0.000000	0.401720	0.925330
161.062500	1.303957	1.406630	1.227922	0.760207	1.400164	0.744560	1.970041	1.408699	1.221456	1.194689	1.474647	1.305250	0.954521	0.000000	0.401720	0.925991
161.125000	1.303698	1.406500	1.228181	0.760336	1.400423	0.744560	1.970299	1.408699	1.221456	1.194689	1.474777	1.304991	0.954192	0.000000	0.401391	0.925660
161.187500	1.303957	1.406630	1.227922	0.760336	1.400035	0.744560	1.969782	1.408957	1.221456	1.194560	1.474518	1.304086	0.954192	0.000000	0.402049	0.925660
161.250000	1.303439	1.406630	1.227922	0.760336	1.400164	0.744560	1.969006	1.408569	1.221456	1.194301	1.474259	1.302922	0.953532	0.000000	0.401391	0.925991
161.312500	1.303957	1.406759	1.228181	0.760207	1.400035	0.744431	1.968748	1.408957	1.221586	1.193913	1.473354	1.302146	0.953532	0.000000	0.402049	0.925991
161.375000	1.303698	1.406630	1.228181	0.760207	1.400423	0.744560	1.968101	1.408828	1.221069	1.193267	1.473095	1.300595	0.953203	0.000000	0.402049	0.925991
161.437500	1.303439	1.406500	1.228051	0.760336	1.400423	0.744690	1.967066	1.408699	1.220810	1.193137	1.472190	1.299560	0.953532	0.000000	0.401720	0.925660
161.500000	1.303569	1.406630	1.228051	0.760207	1.400164	0.744690	1.966291	1.408828	1.220810	1.193137	1.471285	1.298914	0.952873	0.000000	0.402049	0.925660
161.562500	1.303569	1.406630	1.228181	0.760336	1.400164	0.744819	1.966032	1.408699	1.220681	1.193137	1.471414	1.299172	0.952873	0.000000	0.401720	0.925991
161.625000	1.303439	1.406630	1.228181	0.760078	1.400164	0.744819	1.966032	1.408828	1.220681	1.193137	1.471285	1.299043	0.953203	0.000000	0.401720	0.925660
161.687500	1.303439	1.406500	1.228051	0.760207	1.400423	0.744690	1.966808	1.408699	1.220293	1.193137	1.471802	1.299819	0.953203	0.000000	0.401720	0.925991
161.750000	1.303439	1.406630	1.228181	0.760465	1.399905	0.744690	1.967972	1.408699	1.220681	1.193137	1.472449	1.301112	0.953203	0.000000	0.402049	0.925991
161.812500	1.303698	1.406759	1.227793	0.760207	1.400293	0.744690	1.968748	1.408957	1.220681	1.193784	1.473095	1.302276	0.953532	0.000000	0.401391	0.925991
161.875000	1.303827	1.406630	1.227793	0.760078	1.400035	0.744948	1.969523	1.408699	1.220939	1.194172	1.473742	1.303310	0.954192	0.000000	0.401391	0.925991
161.937500	1.303698	1.406500	1.227793	0.760465	1.400164	0.744560	1.969782	1.408699	1.221327	1.194560	1.474259	1.304603	0.954192	0.000000	0.401720	0.925660
162.000000	1.303827	1.406500	1.228051	0.760078	1.400164	0.744560	1.970299	1.408569	1.221327	1.194560	1.474389	1.304991	0.954192	0.000000	0.401720	0.925991
162.062500	1.303569	1.406500	1.228051	0.760336	1.400293	0.744560	1.970041	1.408699	1.221456	1.194689	1.474647	1.305250	0.954521	0.000000	0.401720	0.926322
162.125000	1.303957	1.406630	1.227922	0.760207	1.400293	0.744690	1.970170	1.408828	1.221456	1.194818	1.474518	1.304862	0.954521	0.000000	0.401720	0.925991
162.187500	1.303698	1.406500	1.227922	0.760336	1.400293	0.744560	1.969653	1.408699	1.221198	1.194560	1.474518	1.304215	0.953862	0.000000	0.402049	0.925660
162.250000	1.303698	1.406500	1.227922	0.760078	1.400164	0.744690	1.969135	1.408957	1.221456	1.194172	1.474001	1.303052	0.953532	0.000000	0.401720	0.925991
162.312500	1.303569	1.406500	1.227922	0.760207	1.400293	0.744819	1.968618	1.408699	1.221069	1.193913	1.473742	1.302146	0.953203	0.000000	0.401720	0.925660
162.375000	1.303827	1.406630	1.227922	0.760207	1.400164	0.744560	1.968101	1.408828	1.221198	1.193137	1.472837	1.300465	0.953203	0.000000	0.401391	0.925660
162.437500	1.303569	1.406630	1.228181	0.760336	1.400293	0.744819	1.966937	1.408699	1.220810	1.193137	1.472061	1.299560	0.953203	0.000000	0.401391	0.925991
162.500000	1.303698	1.406630	1.228181	0.760207	1.400164	0.744690	1.966291	1.408828	1.220810	1.193267	1.471544	1.299301	0.953862	0.000000	0.401720	0.925991
162.562500	1.303698	1.406759	1.228051	0.760207	1.400293	0.744948	1.966032	1.408828	1.220551	1.193008	1.471285	1.298914	0.953203	0.000000	0.401720	0.925991
162.625000	1.303439	1.406371	1.227922	0.760336	1.400423	0.745207	1.966291	1.408699	1.220422	1.192879	1.471285	1.299172	0.953203	0.000000	0.401391	0.925660
162.687500	1.303569	1.406630	1.228181	0.760078	1.400164	0.744948	1.967066	1.408828	1.220681	1.193267	1.471802	1.299560	0.953203	0.000000	0.402049	0.925660
162.750000	1.303439	1.406371	1.227922	0.760336	1.400293	0.744819	1.968101	1.408828	1.220422	1.193137	1.472449	1.301241	0.953532	0.000000	0.402049	0.925991
162.812500	1.303310	1.406500	1.228181	0.760465	1.400164	0.744560	1.968618	1.408828	1.220681	1.193784	1.473354	1.302534	0.953532	0.000000	0.402049	0.925991
162.875000	1.303827	1.406759	1.228051	0.760207	1.400423	0.744690	1.969394	1.408699	1.221198	1.194301	1.473613	1.303439	0.953862	0.000000	0.401720	0.925991
162.937500	1.303827	1.406630	1.228051	0.760207	1.400164	0.744690	1.969911	1.408828	1.221327	1.194431	1.474389	1.304474	0.954192	0.000000	0.401720	0.925660
163.000000	1.303827	1.406759	1.227922	0.760078	1.400035	0.744560	1.970170	1.408828	1.221456	1.194818	1.474647	1.304991	0.954192	0.000000	0.401391	0.925660
163.062500	1.303698	1.406500	1.228051	0.760336	1.400293	0.744560	1.970299	1.408828	1.221456	1.194560	1.474647	1.305250	0.954521	0.000000	0.401720	0.925660
163.125000	1.303827	1.406630	1.228181	0.760207	1.400164	0.744431	1.970170	1.408828	1.221586	1.194689	1.474518	1.304733	0.954192	0.000000	0.401720	0.926322
163.187500	1.303698	1.406371	1.228051	0.760336	1.400164	0.744560	1.969523	1.408699	1.221327	1.194560	1.474647	1.304086	0.954192	0.000000	0.401720	0.925660
163.250000	1.304086	1.406630	1.228051	0.760078	1.400164	0.744302	1.969265	1.408699	1.221586	1.194172	1.474001	1.302793	0.953203	0.000000	0.402049	0.925991
163.312500	1.303698	1.406630	1.228051	0.760078	1.400423	0.744560	1.968877	1.408828	1.221456	1.193655	1.473871	1.302146	0.953203	0.000000	0.401391	0.925330
163.375000	1.303439	1.406500	1.228181	0.760336	1.400164	0.744560	1.967972	1.408828	1.221198	1.193525	1.472966	1.300336	0.952873	0.000000	0.402049	0.925991
163.437500	1.303698	1.406630	1.228051	0.760078	1.400035	0.744560	1.967066	1.408699	1.221069	1.193137	1.471932	1.299431	0.953203	0.000000	0.401720	0.925660
163.500000	1.303569	1.406500	1.227922	0.760207	1.400293	0.744690	1.966291	1.408699	1.220551	1.193008	1.471544	1.299172	0.953203	0.000000	0.401720	0.925991
163.562500	1.303439	1.406371	1.227922	0.760207	1.400164	0.744690	1.966161	1.408957	1.220681	1.193137	1.471156	1.299043	0.952873	0.000000	0.401720	0.925991
163.625000	1.303439	1.406630	1.227922	0.760207	1.400423	0.744819	1.966291	1.408828	1.220422	1.193008	1.471156	1.299431	0.953203	0.000000	0.402377	0.925991
163.687500	1.303439	1.406630	1.228181	0.760465	1.400293	0.744948	1.966937	1.408699	1.220422	1.193137	1.471932	1.299689	0.953203	0.000000	0.401391	0.926322
163.750000	1.303698	1.406371	1.227922	0.760207	1.400423	0.744819	1.967972	1.408957	1.220293	1.193396	1.472578	1.301241	0.953203	0.000000	0.402049	0.925991
163.812500	1.303439	1.406630	1.228181	0.760336	1.400423	0.744690	1.968748	1.408699	1.220551	1.193913	1.473225	1.302405	0.953532	0.000000	0.401391	0.925991
163.875000	1.303569	1.406759	1.228181	0.760207	1.400164	0.744560	1.969394	1.408828	1.221069	1.194560	1.473742	1.303439	0.953532	0.000000	0.401720	0.925660
163.937500	1.303698	1.406500	1.227922	0.760336	1.400293	0.744690	1.969911	1.408699	1.221198	1.194560	1.474389	1.304603	0.953862	0.000000	0.401720	0.925660
164.000000	1.303698	1.406759	1.228181	0.760336	1.400164	0.744690	1.970429	1.408957	1.221456	1.194560	1.474389	1.304862	0.954851	0.000000	0.402049	0.925660
164.062500	1.303698	1.406500	1.228051	0.760207	1.400164	0.744560	1.970170	1.408828	1.221456	1.194689	1.474518	1.305250	0.954521	0.000000	0.401720	0.925991
164.125000	1.303827	1.406500	1.228181	0.760207	1.400164	0.744560	1.970041	1.408699	1.221715	1.194560	1.474518	1.304603	0.954192	0.000000	0.401391	0.925991
164.187500	1.303827	1.406630	1.228181	0.760336	1.400035	0.744560	1.969653	1.408699	1.221456	1.194560	1.474518	1.303957	0.953862	0.000000	0.401720	0.925660
164.250000	1.303569	1.406500	1.228051	0.760336	1.400035	0.744560	1.969006	1.408699	1.221456	1.194301	1.474130	1.302793	0.953203	0.000000	0.401720	0.925660
164.312500	1.303698	1.406500	1.228051	0.760336	1.400293	0.744690	1.969006	1.408828	1.221327	1.193784	1.473613	1.301888	0.953532	0.000000	0.401720	0.925991
164.375000	1.303569	1.406759	1.228051	0.760336	1.400293	0.744690	1.968101	1.408569	1.221069	1.193525	1.473095	1.300595	0.953203	0.000000	0.401720	0.925991
164.437500	1.303698	1.406759	1.227922	0.760207	1.400293	0.744560	1.966937	1.408828	1.220939	1.193267	1.472061	1.299689	0.953532	0.000000	0.401720	0.926322
164.500000	1.303439	1.406371	1.227922	0.760336	1.400423	0.744819	1.966291	1.408957	1.220551	1.193008	1.471414	1.299301	0.953532	0.000000	0.401720	0.925660
164.562500	1.303439	1.406888	1.228181	0.760207	1.400035	0.744819	1.965903	1.408957	1.220681	1.193267	1.471285	1.299043	0.952873	0.000000	0.401720	0.925991
164.625000	1.303698	1.406888	1.228181	0.760336	1.400164	0.744690	1.966291	1.408828	1.220551	1.193008	1.471285	1.299172	0.953203	0.000000	0.402049	0.925660
164.687500	1.303310	1.406500	1.228181	0.760207	1.400423	0.744819	1.966937	1.408699	1.220681	1.193137	1.471802	1.299819	0.953203	0.000000	0.401720	0.925991
164.750000	1.303439	1.406630	1.228181	0.760078	1.400164	0.744819	1.967842	1.408699	1.220681	1.193267	1.472449	1.301112	0.953532	0.000000	0.401720	0.925991
164.812500	1.303698	1.406500	1.228181	0.759948	1.400164	0.744690	1.968877	1.408699	1.220810	1.193784	1.473225	1.302405	0.953203	0.000000	0.401720	0.925991
164.875000	1.303827	1.406630	1.227922	0.760336	1.400035	0.744819	1.969394	1.408699	1.220939	1.194301	1.474001	1.303827	0.953532	0.000000	0.401720	0.926322
164.937500	1.303698	1.406500	1.228181	0.760078	1.400035	0.744560	1.969911	1.408699	1.221586	1.194560	1.474259	1.304603	0.953862	0.000000	0.401391	0.925991
165.000000	1.303827	1.406371	1.227922	0.760078	1.400293	0.744560	1.970170	1.408699	1.221327	1.194689	1.474518	1.304991	0.954192	0.000000	0.401391	0.925660
165.062500	1.303827	1.406759	1.228181	0.760207	1.400035	0.744560	1.970041	1.408699	1.221456	1.194560	1.474518	1.305250	0.954851	0.000000	0.401720	0.925660
165.125000	1.303698	1.406371	1.227922	0.760336	1.400423	0.744690	1.970170	1.408828	1.221456	1.194560	1.474518	1.304862	0.954192	0.000000	0.402049	0.925660
165.187500	1.303698	1.406630	1.227922	0.760078	1.400164	0.744690	1.969911	1.408828	1.221456	1.194301	1.474389	1.303957	0.953862	0.000000	0.402049	0.925660
165.250000	1.303698	1.406500	1.228051	0.760207	1.400293	0.744431	1.969006	1.408699	1.221456	1.194301	1.474130	1.302922	0.953532	0.000000	0.401391	0.925660
165.312500	1.303698	1.406371	1.227793	0.760207	1.400293	0.744560	1.968748	1.408569	1.221456	1.193784	1.473742	1.302017	0.953203	0.000000	0.401720	0.925660
165.375000	1.303827	1.406759	1.228181	0.760207	1.400293	0.744560	1.968101	1.408699	1.221198	1.193267	1.472966	1.300465	0.952873	0.000000	0.401391	0.925991
165.437500	1.303439	1.406371	1.227922	0.760207	1.400293	0.744560	1.967066	1.408699	1.220681	1.193008	1.472061	1.299689	0.953203	0.000000	0.401720	0.925660
165.500000	1.303827	1.406759	1.227922	0.760078	1.399905	0.744690	1.966420	1.408957	1.220810	1.193137	1.471544	1.299172	0.953532	0.000000	0.401391	0.925991
165.562500	1.303569	1.406630	1.227922	0.760207	1.400164	0.744948	1.966161	1.408828	1.220422	1.193008	1.471285	1.299043	0.952873	0.000000	0.401720	0.925991
165.625000	1.303439	1.406371	1.227793	0.760207	1.400423	0.744819	1.966291	1.408699	1.220293	1.193137	1.471026	1.299301	0.953203	0.000000	0.401720	0.925330
165.687500	1.303310	1.406500	1.228051	0.760336	1.400293	0.744819	1.966808	1.408699	1.220551	1.193137	1.471802	1.299819	0.953203	0.000000	0.402049	0.925991
165.750000	1.303569	1.406630	1.227922	0.760207	1.400164	0.744690	1.968101	1.408828	1.220681	1.193137	1.472449	1.301112	0.952873	0.000000	0.401720	0.925660
165.812500	1.303439	1.406500	1.227922	0.760465	1.400293	0.744690	1.968748	1.408699	1.220681	1.193784	1.473354	1.302534	0.953532	0.000000	0.401720	0.925991
165.875000	1.303698	1.406630	1.228181	0.760078	1.399905	0.744690	1.969394	1.408699	1.221198	1.194560	1.473871	1.303439	0.953862	0.000000	0.401391	0.925991
165.937500	1.303698	1.406500	1.227793	0.760078	1.400035	0.744690	1.969911	1.408699	1.221327	1.194560	1.474001	1.304603	0.953862	0.000000	0.401391	0.925330
166.000000	1.303698	1.406630	1.227922	0.760207	1.400164	0.744690	1.970170	1.408828	1.221327	1.194560	1.474647	1.304991	0.954521	0.000000	0.402049	0.926322
166.062500	1.303957	1.406630	1.228310	0.760207	1.400293	0.744431	1.970429	1.408828	1.221715	1.194689	1.474647	1.305120	0.954521	0.000000	0.401391	0.925991
166.125000	1.303957	1.406630	1.228181	0.760207	1.400293	0.744690	1.970170	1.408699	1.221456	1.194689	1.474389	1.304733	0.954851	0.000000	0.401720	0.925660
166.187500	1.303827	1.406500	1.228181	0.760207	1.400164	0.744560	1.969653	1.408699	1.221586	1.194818	1.474518	1.303957	0.954192	0.000000	0.402049	0.925660
166.250000	1.303698	1.406630	1.228181	0.760078	1.400423	0.744690	1.969265	1.408699	1.221327	1.194172	1.474130	1.302922	0.953532	0.000000	0.401720	0.925991
166.312500	1.303698	1.406630	1.228051	0.760336	1.400293	0.744690	1.968618	1.408699	1.221198	1.193784	1.473613	1.302146	0.953532	0.000000	0.401720	0.925991
166.375000	1.303698	1.406630	1.228181	0.760336	1.400035	0.744690	1.967972	1.408828	1.221198	1.193525	1.473095	1.300465	0.953203	0.000000	0.401391	0.925660
166.437500	1.303698	1.406500	1.228051	0.760336	1.400164	0.744819	1.967196	1.408828	1.220810	1.193267	1.472190	1.299560	0.952873	0.000000	0.401720	0.925660
166.500000	1.303569	1.406759	1.228051	0.760336	1.400164	0.744819	1.966291	1.408828	1.220681	1.193267	1.471544	1.299043	0.952543	0.000000	0.401720	0.925991
166.562500	1.303439	1.406759	1.228051	0.760078	1.400164	0.744948	1.966291	1.408699	1.220422	1.193008	1.471026	1.298914	0.953203	0.000000	0.401720	0.925330
166.625000	1.303569	1.406630	1.227793	0.760078	1.400423	0.745078	1.966291	1.408828	1.220551	1.193008	1.471285	1.299431	0.952873	0.000000	0.401720	0.925660
166.687500	1.303569	1.406630	1.227922	0.760336	1.400035	0.744690	1.966808	1.408828	1.220681	1.193267	1.471673	1.299819	0.953203	0.000000	0.402049	0.925330
166.750000	1.303698	1.406500	1.227922	0.760207	1.400035	0.744948	1.967972	1.408828	1.220551	1.193137	1.472449	1.301370	0.953532	0.000000	0.401391	0.925660
166.812500	1.303698	1.406888	1.228181	0.760207	1.400293	0.744690	1.968748	1.408699	1.220681	1.193784	1.473225	1.302405	0.953532	0.000000	0.401063	0.925991
166.875000	1.303698	1.406630	1.227793	0.760207	1.400164	0.744690	1.969394	1.408828	1.220939	1.194172	1.473871	1.303439	0.954192	0.000000	0.402049	0.925660
166.937500	1.303698	1.406759	1.228051	0.760336	1.400164	0.744560	1.969911	1.408699	1.221456	1.194560	1.474259	1.304474	0.953862	0.000000	0.401720	0.925660
167.000000	1.303698	1.406630	1.227793	0.760207	1.400293	0.744690	1.970170	1.408699	1.221327	1.194689	1.474389	1.305120	0.954192	0.000000	0.401720	0.925991
167.062500	1.303698	1.406500	1.228181	0.760595	1.400423	0.744560	1.970429	1.408699	1.221456	1.194818	1.474906	1.305250	0.954192	0.000000	0.401720	0.926322
167.125000	1.303957	1.406888	1.228051	0.760078	1.400164	0.744560	1.970429	1.408828	1.221586	1.194689	1.474518	1.304733	0.954192	0.000000	0.401720	0.925991
167.187500	1.303698	1.406371	1.227922	0.760336	1.400293	0.744431	1.969653	1.408699	1.221327	1.194689	1.474777	1.303957	0.953862	0.000000	0.402049	0.925660
167.250000	1.303698	1.406759	1.227922	0.760207	1.400035	0.744560	1.969394	1.408699	1.221586	1.194301	1.474130	1.302922	0.953532	0.000000	0.402049	0.925660
167.312500	1.303698	1.406500	1.227922	0.760465	1.400423	0.744560	1.968618	1.408828	1.221198	1.193784	1.473742	1.302017	0.953203	0.000000	0.401720	0.925660
167.375000	1.303698	1.406888	1.228181	0.760078	1.400164	0.744560	1.967972	1.408699	1.221327	1.193525	1.472837	1.300336	0.953532	0.000000	0.402049	0.925660
167.437500	1.303439	1.406630	1.228051	0.760207	1.400423	0.744819	1.967066	1.408699	1.220681	1.193396	1.472061	1.299689	0.953532	0.000000	0.401720	0.925660
167.500000	1.303698	1.406630	1.228051	0.760207	1.400293	0.744560	1.966420	1.408699	1.220551	1.193137	1.471414	1.299172	0.952873	0.000000	0.401720	0.925660
167.562500	1.303439	1.406630	1.228310	0.760336	1.400293	0.744948	1.966032	1.408828	1.220681	1.193267	1.471285	1.299172	0.953532	0.000000	0.401720	0.925991
167.625000	1.303698	1.406759	1.228181	0.760078	1.400164	0.744948	1.966291	1.408828	1.220551	1.193137	1.471156	1.299172	0.953203	0.000000	0.401720	0.925991
167.687500	1.303439	1.406630	1.227922	0.760207	1.400164	0.744948	1.967066	1.408569	1.220293	1.193137	1.471802	1.299819	0.953532	0.000000	0.402049	0.925660
167.750000	1.303698	1.406759	1.227922	0.760207	1.400293	0.744819	1.968101	1.408828	1.220551	1.193913	1.472449	1.301112	0.952873	0.000000	0.401391	0.925330
167.812500	1.303827	1.406500	1.228051	0.760207	1.400293	0.744819	1.968877	1.408828	1.220681	1.194172	1.473354	1.302534	0.953532	0.000000	0.401720	0.925660
167.875000	1.303827	1.406759	1.228181	0.760207	1.399905	0.744560	1.969135	1.408828	1.221069	1.194560	1.473871	1.303439	0.953862	0.000000	0.401391	0.925660
167.937500	1.303439	1.406371	1.227922	0.760207	1.400164	0.744690	1.969782	1.408569	1.221198	1.194560	1.474389	1.304603	0.954192	0.000000	0.401720	0.925660
168.000000	1.304086	1.406630	1.228051	0.760207	1.400164	0.744560	1.970299	1.409086	1.221456	1.194560	1.474389	1.305120	0.954521	0.000000	0.401720	0.925660
168.062500	1.303698	1.406630	1.228181	0.760336	1.400164	0.744560	1.970299	1.408699	1.221456	1.194818	1.474647	1.305250	0.954521	0.000000	0.401720	0.925660
